Provider,PotentialFraud,IP_TotalClaims,IP_TotalReimbursed,IP_AvgReimbursed,IP_MaxReimbursed,IP_AvgLOS,IP_MaxLOS,IP_AvgDiagnosisCount,IP_AvgProcedureCount,IP_AvgDeductible,IP_UniquePatients,IP_UniqueAttendingPhysicians,IP_UniqueOperatingPhysicians,IP_AvgPatientAge,IP_AvgChronicConds,IP_DeadPatientCount,IP_AvgClaimDuration,IP_TotalDeductible,OP_TotalClaims,OP_TotalReimbursed,OP_AvgReimbursed,OP_MaxReimbursed,OP_AvgDiagnosisCount,OP_AvgProcedureCount,OP_AvgDeductible,OP_UniquePatients,OP_UniqueAttendingPhysicians,OP_UniqueOperatingPhysicians,OP_AvgPatientAge,OP_AvgChronicConds,OP_DeadPatientCount,OP_AvgClaimDuration,OP_TotalDeductible,IP_ReimbursedPerPatient,OP_ReimbursedPerPatient,IP_ClaimsPerPatient,OP_ClaimsPerPatient,TotalClaims,TotalReimbursed,TotalUniquePatients
PRV51081,0,6.0,79000.0,13166.666666666666,48000.0,6.0,10.0,8.333333333333334,1.5,1068.0,6.0,1.0,2.0,68.33333333333333,5.166666666666667,0.0,6.0,6408.0,194.0,45080.0,232.37113402061857,3300.0,2.8762886597938144,0.0,3.917525773195876,125.0,2.0,1.0,72.3917525773196,4.597938144329897,1.0,1.4845360824742269,760.0,11285.714285714286,357.77777777777777,0.8571428571428571,1.5396825396825398,200.0,124080.0,131.0
PRV51082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5470.0,160.88235294117646,1000.0,2.588235294117647,0.0,2.0588235294117645,31.0,9.0,3.0,72.67647058823529,3.8529411764705883,0.0,1.1764705882352942,70.0,0.0,170.9375,0.0,1.0625,34.0,5470.0,31.0
PRV51083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,18100.0,201.11111111111111,3300.0,2.577777777777778,0.0,1.5555555555555556,81.0,18.0,8.0,74.8,4.711111111111111,0.0,1.3777777777777778,140.0,0.0,220.73170731707316,0.0,1.0975609756097562,90.0,18100.0,81.0
PRV51084,1,20.0,191000.0,9550.0,45000.0,5.65,28.0,8.4,0.7,1068.0,19.0,14.0,9.0,71.15,5.7,0.0,5.65,21360.0,90.0,24580.0,273.1111111111111,3300.0,2.2111111111111112,0.0,5.888888888888889,67.0,25.0,6.0,72.71111111111111,4.155555555555556,0.0,0.7888888888888889,530.0,9550.0,361.47058823529414,1.0,1.3235294117647058,110.0,215580.0,86.0
PRV51086,0,31.0,413000.0,13322.58064516129,57000.0,4.838709677419355,11.0,8.548387096774194,0.7741935483870968,1068.0,30.0,12.0,8.0,74.29032258064517,5.741935483870968,0.0,4.838709677419355,33108.0,108.0,33170.0,307.1296296296296,3300.0,2.962962962962963,0.0,0.5555555555555556,86.0,20.0,11.0,74.80555555555556,4.037037037037037,2.0,2.212962962962963,60.0,13322.58064516129,381.264367816092,1.0,1.2413793103448276,139.0,446170.0,116.0
PRV51089,0,18.0,177000.0,9833.333333333334,41000.0,5.166666666666667,14.0,8.444444444444445,0.9444444444444444,1068.0,18.0,11.0,12.0,71.83333333333333,5.166666666666667,0.0,5.166666666666667,18156.0,210.0,53900.0,256.6666666666667,3300.0,2.657142857142857,0.0,2.5714285714285716,179.0,66.0,21.0,70.97142857142858,4.3238095238095235,2.0,1.3952380952380952,540.0,9315.78947368421,299.44444444444446,0.9473684210526315,1.1666666666666667,228.0,230900.0,197.0
PRV51090,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5830.0,832.8571428571429,3300.0,2.4285714285714284,0.0,8.571428571428571,7.0,3.0,1.0,71.71428571428571,4.285714285714286,0.0,5.714285714285714,60.0,0.0,728.75,0.0,0.875,7.0,5830.0,7.0
PRV51091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,9270.0,210.6818181818182,2100.0,3.090909090909091,0.0,1.8181818181818181,44.0,19.0,6.0,69.02272727272727,4.5,1.0,0.9318181818181818,80.0,0.0,206.0,0.0,0.9777777777777777,44.0,9270.0,44.0
PRV51093,0,2.0,11000.0,5500.0,11000.0,6.0,11.0,9.0,1.0,1068.0,2.0,1.0,1.0,83.0,5.5,0.0,6.0,2136.0,7.0,2710.0,387.14285714285717,2100.0,2.5714285714285716,0.0,0.0,7.0,5.0,2.0,73.42857142857143,4.428571428571429,0.0,0.14285714285714285,0.0,3666.6666666666665,338.75,0.6666666666666666,0.875,9.0,13710.0,9.0
PRV51096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3200.0,640.0,2100.0,1.6,0.0,20.0,5.0,3.0,0.0,85.2,4.8,0.0,4.0,100.0,0.0,533.3333333333334,0.0,0.8333333333333334,5.0,3200.0,5.0
PRV51097,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,44420.0,355.36,3500.0,2.584,0.0,1.84,71.0,1.0,1.0,70.816,3.92,0.0,1.744,230.0,0.0,616.9444444444445,0.0,1.7361111111111112,125.0,44420.0,71.0
PRV51098,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,300.0,75.0,200.0,3.25,0.0,0.0,4.0,2.0,0.0,81.75,6.0,0.0,0.0,0.0,0.0,60.0,0.0,0.8,4.0,300.0,4.0
PRV51100,0,5.0,78000.0,15600.0,33000.0,6.0,9.0,8.6,0.8,1068.0,5.0,3.0,1.0,70.4,3.6,1.0,6.0,5340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,0.0,0.8333333333333334,0.0,5.0,78000.0,5.0
PRV51101,0,3.0,16600.0,5533.333333333333,13000.0,3.3333333333333335,6.0,7.333333333333333,0.3333333333333333,1068.0,3.0,1.0,1.0,57.0,6.333333333333333,0.0,3.3333333333333335,3204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4150.0,0.0,0.75,0.0,3.0,16600.0,3.0
PRV51102,0,12.0,148000.0,12333.333333333334,47000.0,4.0,10.0,8.333333333333334,0.9166666666666666,1068.0,11.0,3.0,1.0,79.83333333333333,4.75,0.0,4.0,12816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12333.333333333334,0.0,1.0,0.0,12.0,148000.0,11.0
PRV51103,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,440.0,73.33333333333333,200.0,1.3333333333333333,0.0,10.0,4.0,2.0,0.0,76.66666666666667,7.166666666666667,0.0,0.0,60.0,0.0,88.0,0.0,1.2,6.0,440.0,4.0
PRV51104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1900.0,158.33333333333334,700.0,2.3333333333333335,0.0,9.166666666666666,9.0,2.0,0.0,78.91666666666667,5.0,0.0,1.1666666666666667,110.0,0.0,190.0,0.0,1.2,12.0,1900.0,9.0
PRV51105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6540.0,545.0,1800.0,2.3333333333333335,0.0,0.0,12.0,2.0,1.0,76.08333333333333,5.083333333333333,0.0,3.3333333333333335,0.0,0.0,503.0769230769231,0.0,0.9230769230769231,12.0,6540.0,12.0
PRV51108,0,19.0,156000.0,8210.526315789473,22000.0,5.2631578947368425,16.0,7.578947368421052,0.3157894736842105,1068.0,19.0,6.0,3.0,71.89473684210526,5.947368421052632,0.0,5.2631578947368425,19224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7800.0,0.0,0.95,0.0,19.0,156000.0,19.0
PRV51109,0,3.0,18000.0,6000.0,8000.0,6.333333333333333,9.0,8.666666666666666,1.3333333333333333,1068.0,3.0,1.0,2.0,56.0,8.333333333333334,0.0,6.333333333333333,3204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.75,0.0,3.0,18000.0,3.0
PRV51110,0,5.0,27000.0,5400.0,9000.0,10.2,28.0,9.4,0.8,1068.0,5.0,3.0,3.0,67.6,5.6,0.0,10.2,5340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.8333333333333334,0.0,5.0,27000.0,5.0
PRV51111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,54860.0,415.6060606060606,7010.0,2.840909090909091,0.0,1.5151515151515151,85.0,4.0,2.0,72.70454545454545,4.492424242424242,0.0,2.462121212121212,200.0,0.0,637.9069767441861,0.0,1.5348837209302326,132.0,54860.0,85.0
PRV51112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,105250.0,346.2171052631579,4100.0,2.651315789473684,0.0,2.664473684210526,195.0,7.0,7.0,71.27960526315789,4.3618421052631575,10.0,1.8453947368421053,810.0,0.0,536.9897959183673,0.0,1.5510204081632653,304.0,105250.0,195.0
PRV51113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,46390.0,351.43939393939394,3300.0,2.75,0.007575757575757576,4.166666666666667,78.0,2.0,2.0,71.32575757575758,4.257575757575758,6.0,1.5454545454545454,550.0,0.0,587.2151898734177,0.0,1.6708860759493671,132.0,46390.0,78.0
PRV51114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,76720.0,292.82442748091603,8200.0,2.4732824427480917,0.0,2.1374045801526718,160.0,5.0,4.0,70.3206106870229,4.484732824427481,6.0,1.1984732824427482,560.0,0.0,476.5217391304348,0.0,1.6273291925465838,262.0,76720.0,160.0
PRV51115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,980.0,140.0,600.0,1.8571428571428572,0.0,2.857142857142857,6.0,3.0,1.0,72.57142857142857,4.142857142857143,0.0,0.0,20.0,0.0,140.0,0.0,1.0,7.0,980.0,6.0
PRV51117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1950.0,162.5,1400.0,2.3333333333333335,0.0,0.0,10.0,4.0,0.0,68.41666666666667,5.75,0.0,1.75,0.0,0.0,177.27272727272728,0.0,1.0909090909090908,12.0,1950.0,10.0
PRV51118,0,16.0,136000.0,8500.0,22000.0,4.25,13.0,7.8125,0.875,1068.0,16.0,4.0,4.0,67.1875,5.0625,0.0,4.25,14952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.9411764705882353,0.0,16.0,136000.0,16.0
PRV51119,1,94.0,985000.0,10478.72340425532,118000.0,5.9787234042553195,35.0,8.01063829787234,0.776595744680851,1068.0,81.0,8.0,7.0,75.0,5.361702127659575,1.0,5.968085106382978,96120.0,1.0,95580.0,95580.0,95580.0,10.0,2.0,865.0,1.0,1.0,1.0,61.0,5.0,0.0,13.0,865.0,12012.19512195122,47790.0,1.146341463414634,0.5,95.0,1080580.0,82.0
PRV51120,0,7.0,52000.0,7428.571428571428,15000.0,4.142857142857143,6.0,9.142857142857142,0.7142857142857143,1068.0,7.0,1.0,1.0,60.857142857142854,5.0,0.0,4.142857142857143,7476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,0.0,0.875,0.0,7.0,52000.0,7.0
PRV51121,0,6.0,81000.0,13500.0,45000.0,6.5,10.0,7.666666666666667,0.8333333333333334,1068.0,6.0,3.0,3.0,68.0,4.0,1.0,6.5,6408.0,1.0,80.0,80.0,80.0,1.0,0.0,0.0,1.0,1.0,0.0,57.0,7.0,0.0,0.0,0.0,11571.42857142857,40.0,0.8571428571428571,0.5,7.0,81080.0,7.0
PRV51122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1120.0,160.0,500.0,2.0,0.0,0.0,7.0,7.0,3.0,66.71428571428571,2.857142857142857,0.0,0.0,0.0,0.0,140.0,0.0,0.875,7.0,1120.0,7.0
PRV51123,0,2.0,9000.0,4500.0,5000.0,2.5,4.0,9.0,0.5,1068.0,2.0,2.0,1.0,60.5,6.0,0.0,2.5,2136.0,29.0,17910.0,617.5862068965517,3300.0,3.1379310344827585,0.0,1.3793103448275863,28.0,19.0,6.0,69.58620689655173,4.172413793103448,0.0,2.4827586206896552,40.0,3000.0,617.5862068965517,0.6666666666666666,1.0,31.0,26910.0,30.0
PRV51125,0,12.0,110000.0,9166.666666666666,30000.0,4.333333333333333,11.0,8.5,0.8333333333333334,1068.0,12.0,12.0,6.0,63.083333333333336,4.583333333333333,0.0,4.333333333333333,12816.0,36.0,21310.0,591.9444444444445,3300.0,2.2222222222222223,0.0,7.777777777777778,20.0,25.0,5.0,72.97222222222223,4.277777777777778,0.0,1.8611111111111112,280.0,8461.538461538461,1014.7619047619048,0.9230769230769231,1.7142857142857142,48.0,131310.0,32.0
PRV51126,1,20.0,177000.0,8850.0,25000.0,6.5,28.0,8.05,0.7,1068.0,14.0,2.0,2.0,69.9,5.65,0.0,6.5,21360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,0.0,1.3333333333333333,0.0,20.0,177000.0,14.0
PRV51128,0,5.0,90000.0,18000.0,29000.0,6.4,12.0,8.4,0.6,1068.0,3.0,1.0,1.0,69.4,6.6,0.0,6.4,5340.0,45.0,12220.0,271.55555555555554,3300.0,3.4,0.0,0.0,37.0,19.0,10.0,68.04444444444445,4.822222222222222,0.0,1.8888888888888888,0.0,22500.0,321.57894736842104,1.25,1.1842105263157894,50.0,102220.0,40.0
PRV51129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,22920.0,238.75,2000.0,2.65625,0.0,5.0,65.0,54.0,11.0,73.52083333333333,4.1875,0.0,1.3541666666666667,480.0,0.0,347.27272727272725,0.0,1.4545454545454546,96.0,22920.0,65.0
PRV51130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4970.0,710.0,3100.0,2.857142857142857,0.0,0.0,7.0,2.0,1.0,61.857142857142854,4.714285714285714,0.0,2.857142857142857,0.0,0.0,621.25,0.0,0.875,7.0,4970.0,7.0
PRV51131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1160.0,145.0,800.0,3.875,0.0,8.75,8.0,4.0,1.0,74.375,4.125,0.0,0.0,70.0,0.0,128.88888888888889,0.0,0.8888888888888888,8.0,1160.0,8.0
PRV51132,0,1.0,4000.0,4000.0,4000.0,4.0,4.0,7.0,1.0,1068.0,1.0,1.0,1.0,70.0,2.0,0.0,4.0,1068.0,7.0,1330.0,190.0,800.0,1.7142857142857142,0.0,0.0,5.0,4.0,0.0,74.42857142857143,2.4285714285714284,0.0,1.4285714285714286,0.0,2000.0,221.66666666666666,0.5,1.1666666666666667,8.0,5330.0,6.0
PRV51134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7610.0,507.3333333333333,2900.0,2.0,0.0,5.333333333333333,12.0,3.0,1.0,63.53333333333333,4.333333333333333,0.0,2.6666666666666665,80.0,0.0,585.3846153846154,0.0,1.1538461538461537,15.0,7610.0,12.0
PRV51135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,300.0,60.0,90.0,1.8,0.0,0.0,2.0,1.0,1.0,67.4,4.2,0.0,0.0,0.0,0.0,100.0,0.0,1.6666666666666667,5.0,300.0,2.0
PRV51136,0,1.0,20000.0,20000.0,20000.0,2.0,2.0,9.0,2.0,1068.0,1.0,1.0,1.0,71.0,2.0,0.0,2.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.5,0.0,1.0,20000.0,1.0
PRV51137,0,1.0,6000.0,6000.0,6000.0,7.0,7.0,9.0,1.0,1068.0,1.0,1.0,1.0,85.0,5.0,0.0,7.0,1068.0,54.0,10050.0,186.11111111111111,3300.0,2.7222222222222223,0.0,5.185185185185185,50.0,22.0,9.0,71.70370370370371,4.833333333333333,1.0,0.07407407407407407,280.0,3000.0,197.05882352941177,0.5,1.0588235294117647,55.0,16050.0,51.0
PRV51138,0,1.0,6000.0,6000.0,6000.0,1.0,1.0,5.0,1.0,1068.0,1.0,1.0,1.0,42.0,1.0,0.0,1.0,1068.0,25.0,7430.0,297.2,3300.0,2.72,0.0,0.0,20.0,7.0,3.0,73.68,4.04,0.0,1.56,0.0,3000.0,353.8095238095238,0.5,1.1904761904761905,26.0,13430.0,21.0
PRV51139,0,7.0,41300.0,5900.0,14000.0,3.857142857142857,8.0,8.714285714285714,0.14285714285714285,1068.0,7.0,6.0,1.0,78.71428571428571,5.571428571428571,0.0,3.857142857142857,7476.0,36.0,11280.0,313.3333333333333,2600.0,2.4166666666666665,0.0,1.1111111111111112,35.0,28.0,7.0,73.47222222222223,4.138888888888889,0.0,2.1944444444444446,40.0,5162.5,313.3333333333333,0.875,1.0,43.0,52580.0,42.0
PRV51140,0,47.0,307400.0,6540.425531914893,16000.0,6.0212765957446805,29.0,7.957446808510638,0.5319148936170213,1068.0,45.0,2.0,2.0,74.44680851063829,5.48936170212766,0.0,6.0212765957446805,49128.0,440.0,145730.0,331.20454545454544,8400.0,2.625,0.0,2.9318181818181817,363.0,3.0,3.0,72.67954545454545,4.329545454545454,0.0,1.6863636363636363,1290.0,6682.608695652174,400.35714285714283,1.0217391304347827,1.2087912087912087,487.0,453130.0,408.0
PRV51141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,19490.0,274.50704225352115,1900.0,2.9295774647887325,0.0,2.3943661971830985,37.0,8.0,7.0,74.50704225352112,3.4507042253521125,0.0,1.732394366197183,170.0,0.0,512.8947368421053,0.0,1.868421052631579,71.0,19490.0,37.0
PRV51142,0,7.0,97000.0,13857.142857142857,57000.0,7.428571428571429,22.0,8.857142857142858,0.8571428571428571,1068.0,5.0,2.0,2.0,74.0,5.571428571428571,0.0,7.428571428571429,7476.0,44.0,7570.0,172.04545454545453,1700.0,2.1363636363636362,0.0,1.3636363636363635,35.0,13.0,5.0,72.6590909090909,3.9545454545454546,0.0,1.0454545454545454,60.0,16166.666666666666,210.27777777777777,1.1666666666666667,1.2222222222222223,51.0,104570.0,40.0
PRV51143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,20450.0,265.5844155844156,3300.0,2.5714285714285716,0.0,4.545454545454546,68.0,26.0,7.0,72.15584415584415,3.844155844155844,1.0,0.987012987012987,350.0,0.0,296.3768115942029,0.0,1.1159420289855073,77.0,20450.0,68.0
PRV51144,0,4.0,53000.0,13250.0,33000.0,5.0,13.0,8.75,0.75,1068.0,4.0,4.0,3.0,75.75,5.25,0.0,5.0,4272.0,26.0,8220.0,316.15384615384613,2300.0,2.3461538461538463,0.0,8.461538461538462,25.0,11.0,6.0,76.73076923076923,4.076923076923077,1.0,1.3076923076923077,220.0,10600.0,316.15384615384613,0.8,1.0,30.0,61220.0,29.0
PRV51145,1,161.0,1600600.0,9941.614906832297,46000.0,5.937888198757764,35.0,7.925465838509317,0.8074534161490683,1068.0,125.0,1.0,1.0,72.73291925465838,5.391304347826087,1.0,5.937888198757764,166608.0,41.0,5750.0,140.2439024390244,1100.0,2.658536585365854,0.0,3.4146341463414633,39.0,36.0,7.0,74.29268292682927,4.365853658536586,0.0,0.8292682926829268,140.0,12703.174603174602,143.75,1.2777777777777777,1.025,202.0,1606350.0,164.0
PRV51146,1,162.0,1618200.0,9988.888888888889,57000.0,5.049382716049383,30.0,8.0,0.691358024691358,1068.0,157.0,5.0,5.0,73.12962962962963,5.351851851851852,2.0,5.049382716049383,170880.0,190.0,62710.0,330.05263157894734,3300.0,2.542105263157895,0.0,4.157894736842105,177.0,72.0,35.0,74.87894736842105,4.394736842105263,2.0,2.036842105263158,790.0,10241.772151898735,352.30337078651684,1.0253164556962024,1.0674157303370786,352.0,1680910.0,334.0
PRV51147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,8860.0,276.875,3300.0,2.65625,0.0,6.5625,32.0,23.0,5.0,71.59375,3.65625,0.0,2.5,210.0,0.0,268.4848484848485,0.0,0.9696969696969697,32.0,8860.0,32.0
PRV51148,1,34.0,398400.0,11717.64705882353,37000.0,4.029411764705882,15.0,8.176470588235293,0.9117647058823529,1068.0,33.0,19.0,19.0,74.61764705882354,5.794117647058823,0.0,4.029411764705882,35244.0,296.0,90260.0,304.93243243243245,3300.0,2.820945945945946,0.0,3.5472972972972974,230.0,51.0,18.0,73.47297297297297,4.256756756756757,0.0,1.597972972972973,1050.0,11717.64705882353,390.7359307359307,1.0,1.2813852813852813,330.0,488660.0,263.0
PRV51149,1,116.0,1113000.0,9594.827586206897,57000.0,5.612068965517241,26.0,8.181034482758621,0.7155172413793104,1068.0,108.0,1.0,1.0,71.83620689655173,5.706896551724138,0.0,5.612068965517241,123888.0,32.0,7680.0,240.0,2600.0,2.375,0.0,2.1875,28.0,25.0,4.0,71.0625,4.34375,0.0,1.34375,70.0,10211.009174311926,264.82758620689657,1.0642201834862386,1.103448275862069,148.0,1120680.0,136.0
PRV51151,0,22.0,142000.0,6454.545454545455,16000.0,4.181818181818182,9.0,8.0,0.6363636363636364,1068.0,22.0,20.0,12.0,74.5,5.5,0.0,4.181818181818182,22428.0,211.0,59300.0,281.042654028436,5200.0,2.6445497630331753,0.0,4.123222748815166,203.0,87.0,28.0,73.38862559241706,4.606635071090047,1.0,1.4360189573459716,870.0,6173.913043478261,290.6862745098039,0.9565217391304348,1.0343137254901962,233.0,201300.0,225.0
PRV51152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,25770.0,310.48192771084337,3300.0,2.6867469879518073,0.0,6.024096385542169,39.0,3.0,2.0,73.33734939759036,4.686746987951807,0.0,1.7228915662650603,500.0,0.0,644.25,0.0,2.075,83.0,25770.0,39.0
PRV51153,0,4.0,51000.0,12750.0,34000.0,8.75,15.0,7.5,1.25,1068.0,4.0,4.0,4.0,73.25,5.25,0.0,8.75,4272.0,83.0,20490.0,246.86746987951807,3300.0,2.5180722891566263,0.0,7.590361445783133,79.0,47.0,10.0,72.5421686746988,4.385542168674699,2.0,1.0481927710843373,630.0,10200.0,256.125,0.8,1.0375,87.0,71490.0,83.0
PRV51154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,45750.0,284.16149068322983,8100.0,2.472049689440994,0.0,4.906832298136646,147.0,3.0,3.0,74.54658385093168,4.472049689440993,1.0,1.3229813664596273,790.0,0.0,309.1216216216216,0.0,1.087837837837838,161.0,45750.0,147.0
PRV51155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,26330.0,228.95652173913044,3300.0,2.591304347826087,0.0,1.391304347826087,110.0,1.0,1.0,72.92173913043479,4.113043478260869,1.0,1.0434782608695652,160.0,0.0,237.2072072072072,0.0,1.0360360360360361,115.0,26330.0,110.0
PRV51156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,140640.0,259.48339483394835,3300.0,2.474169741697417,0.0,3.1734317343173433,425.0,3.0,3.0,73.33763837638377,4.212177121771218,1.0,1.367158671586716,1720.0,0.0,330.14084507042253,0.0,1.272300469483568,542.0,140640.0,425.0
PRV51159,1,65.0,635660.0,9779.384615384615,57000.0,5.630769230769231,35.0,8.03076923076923,0.6461538461538462,1068.0,60.0,1.0,1.0,72.55384615384615,5.2,0.0,5.630769230769231,69420.0,504.0,162130.0,321.68650793650795,12040.0,2.4623015873015874,0.0,2.0436507936507935,448.0,98.0,54.0,74.18650793650794,4.232142857142857,3.0,1.2380952380952381,1030.0,10420.655737704918,361.0913140311804,1.0655737704918034,1.1224944320712695,569.0,797790.0,508.0
PRV51160,0,90.0,866000.0,9622.222222222223,57000.0,5.655555555555556,30.0,7.955555555555556,0.7444444444444445,1068.0,87.0,4.0,3.0,72.9888888888889,5.633333333333334,0.0,5.655555555555556,96120.0,24.0,6020.0,250.83333333333334,2300.0,2.7916666666666665,0.0,0.8333333333333334,24.0,18.0,7.0,75.16666666666667,4.916666666666667,0.0,1.9583333333333333,20.0,9840.90909090909,240.8,1.0227272727272727,0.96,114.0,872020.0,111.0
PRV51164,0,41.0,443000.0,10804.878048780487,41000.0,6.2926829268292686,30.0,8.487804878048781,0.6341463414634146,1068.0,40.0,2.0,1.0,74.3170731707317,5.7317073170731705,0.0,6.2926829268292686,43788.0,350.0,113980.0,325.65714285714284,3300.0,2.474285714285714,0.0,2.1714285714285713,298.0,5.0,4.0,72.97142857142858,4.208571428571428,0.0,1.1171428571428572,760.0,10804.878048780487,381.2040133779264,1.0,1.1705685618729098,391.0,556980.0,338.0
PRV51165,0,26.0,306000.0,11769.23076923077,57000.0,6.576923076923077,35.0,8.192307692307692,1.0,1068.0,26.0,19.0,18.0,69.42307692307692,5.461538461538462,0.0,6.576923076923077,27768.0,72.0,23700.0,329.1666666666667,3300.0,2.875,0.0,4.444444444444445,71.0,44.0,12.0,77.09722222222223,3.9583333333333335,0.0,0.9583333333333334,320.0,11333.333333333334,329.1666666666667,0.9629629629629629,1.0,98.0,329700.0,97.0
